,PB0-5acc_X,PB5-10acc_X,PB0-5acc_Y,PB5-10acc_Y,PB0-5acc_Z,PB5-10acc_Z,PB0-5gyro_X,PB5-10gyro_X,PB0-5gyro_Y,PB5-10gyro_Y,PB0-5gyro_Z,PB5-10gyro_Z,PB0-5acc_xyz,PB5-10acc_xyz,FE_acc_X,FE_acc_Y,FE_acc_Z,FE_gyro_X,FE_gyro_Y,FE_gyro_Z,FE_acc_xyz,En_acc_X,En_acc_Y,En_acc_Z,En_gyro_X,En_gyro_Y,En_gyro_Z,En_acc_xyz
53482,17234.72637086108,0.052453920143023657,58426.203857420805,0.07809777497049601,18896.88516206455,0.04137496032783918,1255.8223273417523,14.18749677363947,381.0949978309915,12.94461241615601,6805.809670615334,10.28845442611989,94558.35216343134,0.1351802432221799,1.8682151016740702,3.2319333352204005,3.007941744113211,3.461965872710782,3.2785622485768395,1.8208507346322496,2.954263053181437,0.0217918241727036,0.009467972902061873,0.011671526729757017,2.4627313870598067,2.3439815084591022,9.202804809354543,0.01032310230952288
53483,17199.810159422384,0.04234657687924803,58319.78792666854,0.057574671516961905,19031.03990923055,0.03569802873379257,1799.033045735126,11.69904210373719,259.98104772428366,17.46710625468702,7968.286591787858,22.540973343936514,94551.44782104582,0.10000706776305428,2.082564900083879,3.6506868055231037,2.8835571021855224,2.8352383249127824,2.51310686527193,1.8078106253039072,3.229465241513664,0.03928764986415998,0.009876105655233888,0.009255117149705313,5.361459122428765,6.97280267272692,13.85303886719888,0.008294740075826087
53484,17450.883344454527,0.0260576190486846,58231.96323564931,0.06853981045947499,18861.86186362969,0.03677941451032186,2309.736340770599,12.41468625697007,261.51685763468606,7.081580682689435,7856.205952883186,7.3832347193847285,94546.01986210904,0.08431522352151527,1.0996190345618053,2.94158176912528,2.051250820347337,2.766448611614967,2.2335157560099725,1.5352165937500366,2.387189681644263,0.05312938811569957,0.01196033415317436,0.02384051302078891,4.297838121321601,6.661025969737584,14.944878892061459,0.006473509140543561
53485,17366.51369792019,0.07864266741996911,58530.13456789945,0.11769554909900996,18693.641715578233,0.03698809414437301,1777.7339981584787,38.35965627337888,442.4745603298007,16.90937901692601,4574.54171840825,41.29571408474875,94591.7149791257,0.10701973910874577,2.7030259960991407,3.365847306488597,3.1407665246125314,3.386919603387041,2.901881058743985,3.307634226170075,3.485925007923922,0.0554814059645622,0.03245018427151728,0.007061594674792013,10.472085931278285,7.166062583765518,8.132641842938451,0.01080714261359762
53486,16294.283549002817,0.3747261069500722,58562.28861738135,0.10148300214553763,19729.010885808253,0.33676677153137813,24136.82472303376,31.65840919162189,42622.82827623824,46.79183224778263,21313.516389410714,22.99337234737677,94607.90937746447,0.1118009781766708,2.2764389726692347,2.1214870499983003,1.3865234917253262,1.4467409115270615,1.5960520449303632,1.518770103103597,3.2652921252983544,0.5600771760717138,0.24386447900172512,0.643395681541954,1286.4944467105645,2053.0290620204732,1339.2701124643088,0.02193820044451178
53487,15170.169231321146,1.4262728573227155,58557.331046363906,0.3382214496908601,20815.901078172683,0.14517229906303283,41983.67878917839,161.13208735313646,85297.43691089214,256.42978852977456,31783.17292118641,68.96342237679607,94571.76551670556,0.2085837192784695,2.03135328696414,1.7580458372886674,1.3348873989367736,1.276515263276366,1.3122801493636371,1.3369451034326871,3.2190088679252504,1.0272696620505593,0.5110233832861462,0.24554840875533207,2743.358110444225,5556.111197871142,2114.7876852553272,0.025788932238217033
53488,19773.15139479474,22.546285694772614,53429.47812545442,12.976655161321728,20220.173826461723,0.40314567691574094,48346.23194809413,200.23278642477658,125892.01857431115,589.580109004756,570009.6452880885,2964.0414653191897,94692.59482398638,0.2382669193644764,1.860379613787085,1.9221839361321895,2.5436194133036953,1.249877061149174,1.2460184524727473,1.8295625357679093,3.2731918686043593,53.09996424725732,28.221312928057355,0.32561197908966943,3145.7285861352298,8441.598554862772,21036.860726841864,0.06914451591318095
53489,26705.384346140032,35.032570367562286,46852.68412769852,15.629245733028522,19481.079875334082,0.12108369490382682,77222.18320126078,158.82937230712588,184157.69753168305,195.92019948641692,908616.0357086757,1409.5583227370025,94551.9866101532,0.35117233455915847,1.712271297728765,1.5451521482933295,2.053893436985595,0.9697006761486693,0.9527791857317331,1.0215807242514763,2.7392722724216667,62.74519898697928,33.97136344686167,0.1628788840417145,4918.94672804615,10557.286109978051,48257.83271371134,0.14354671101263028
53490,28714.104228141754,1.6495841811505645,46079.190352701684,0.43053252316463947,18866.08970518656,0.2126812263436011,88301.44615915092,297.85763983719227,160180.75118842372,647.499620003522,728357.4990222269,2805.3135765477687,94440.1044442603,0.39297987853360505,0.12643687505694204,0.19066969329871694,1.9792146243320525,0.27476525179856237,0.17933017666661896,0.16139854493697725,2.9976597621878924,31.77288175774312,19.944933182424936,0.27315918183491783,5641.8129945807395,10726.57924363382,48599.14466522928,0.10737277969107971
53491,28474.761968889812,0.9495840526892515,46660.221520021296,0.5214190717921584,18783.746985770922,0.09039037113098077,71206.41913418449,134.04844024425194,152312.31152139013,258.72722316832755,624444.0556684781,1434.1471412893297,94585.12781505194,0.2825831844897701,0.38631308513326884,0.3060294039164053,1.24422267047772,0.44432210174517056,0.41965848609295914,0.330397682627327,3.5710172471197774,27.735230927107295,16.291845342928735,0.36233762145340526,4696.0241943942665,10168.647732261139,41579.277975253994,0.06842928442910783
53492,25489.375733753845,21.331322828389773,48365.061056799714,9.30831677465259,19981.492767717376,0.6421208903567285,57489.27234092108,132.15518719348634,147195.85066237033,283.81513924054485,384729.21323775785,1394.5875193561653,94574.7121530058,0.43603952053087425,1.817960831157459,1.792625139078616,2.610372259395122,1.209928936997172,1.2225888180339781,1.0949599946138613,3.4494464589854394,31.125526749026616,15.225289750674497,0.48282400864001007,3146.2224812073887,7847.553716760872,23214.188450556496,0.06922900345717217
