,mean_gyro_Z,max_gyro_X,max_gyro_Y,max_gyro_Z,var_gyro_X,var_gyro_Y,var_gyro_Z,median_gyro_Z,per75_gyro_Z,per_range_gyro_X,per_range_gyro_Y,per_range_gyro_Z,RMS_gyro_X,RMS_gyro_Y,coef_gyro_xy,PB5-10gyro_Y,PB5-10gyro_Z,PB10-15gyro_Z,PB15-20gyro_Z,PB30-35gyro_Z,PB40-45gyro_Z,PB45-50gyro_Z,En_gyro_Y,En_gyro_Z
1541,-0.05009541984732824,5.267175572519084,2.900763358778626,1.6488549618320612,1.2812661612813938,0.3450918416030534,1.7786293685536976,0.5725190839694656,0.9580152671755725,0.530534351145038,0.5381679389312974,1.9312977099236641,2.646894967493271,1.721194198556675,0.41762553590454643,66.28459904439671,512.5459126406681,222.94824121090898,53.41578173371091,24.582375307865412,10.433187434060063,4.013150665864241,11.706031117067768,60.371167181399706
1542,2.0548664122137406,11.98473282442748,10.183206106870228,5.923664122137405,6.25065464570829,4.024171586373171,1.8347103807324747,1.702290076335878,2.706106870229007,1.133587786259542,0.31679389312977113,1.725190839694656,3.448373478280491,3.110648386403619,0.9879428501049017,536.4210527370059,468.6820669379433,235.5034996521643,49.68497055187696,38.39422643143303,20.972382018353933,8.432198496091345,136.86106870229008,62.4332692345046
1543,5.893606870229007,32.656488549618324,38.99236641221374,11.69465648854962,236.71266948859332,246.4119369500612,13.673496363484062,4.7251908396946565,10.091603053435115,23.66030534351145,20.809160305343514,7.599236641221374,18.61161791064053,19.398513550087195,0.9851382461596891,72289.6215717901,6123.89364785327,734.3325865319193,53.80887675101333,3.9790413313008894,12.366244164492139,12.296400104294845,8409.100386535363,466.3286754851117
1544,4.813931297709924,32.656488549618324,38.99236641221374,11.69465648854962,407.3990532220588,432.32130789835963,20.607517590758114,2.351145038167939,10.091603053435115,27.068702290076335,27.923664122137406,9.217557251908397,22.94210406605974,24.63506487196346,0.9901904743777926,123041.31425146444,9408.240278721416,886.1525608212959,92.91916512429668,21.528221331473674,8.460557904332394,11.807161103986026,14727.235304857913,703.1286599460016
1545,1.0376908396946565,32.58015267175573,39.87786259541985,2.381679389312977,329.42484389567915,410.65473288816213,0.702122317682536,0.8778625954198473,1.8587786259541985,26.587786259541986,32.034351145038165,1.484732824427481,21.52936901677507,25.463929609299683,0.9983748783490122,187309.54334542665,247.98300287515733,90.03756245187031,3.141185443120474,3.965436672476989,3.950311673235059,0.16724112194453403,14016.234127770334,23.95830856787678
1546,0.9437022900763358,32.58015267175573,39.87786259541985,2.381679389312977,585.2127343613427,772.7936579945078,0.43973890653225334,0.8167938931297709,1.33206106870229,46.725190839694655,53.72519083969465,0.9083969465648855,24.193207460380787,27.901534669427612,0.9996124186433134,353771.3423399071,22.676786820727855,188.8652923456131,3.4594861162526707,1.5392446686295334,1.686050549330709,0.7474650176703209,26356.48457160616,14.93513587009304
1547,-0.9045801526717557,26.0,29.6793893129771,1.5267175572519085,379.0215184047404,461.40728045240655,2.898913233494551,-1.1221374045801529,0.5687022900763359,34.912213740458014,37.087786259541986,3.1717557251908395,20.144065686416166,22.123694260591876,0.9981598826048929,175420.66338433136,1033.3593555012558,230.11329200311394,2.3256640581874173,27.454961346321923,19.79519611211294,15.64543722889958,15727.413600606023,98.89984655128879
1548,-2.8158396946564883,26.0,29.6793893129771,-2.0763358778625958,124.08908803937707,166.60501623412097,0.1718713580210943,-2.801526717557252,-2.564885496183206,15.045801526717558,16.93511450381679,0.5992366412213741,11.143341722293947,12.911839445534365,0.9992859209342206,56382.48815138014,39.597849121907366,43.95089527509104,1.4980291472047873,0.43015328373282535,0.42222237556621994,0.19304135206303635,5672.009649787307,5.862067090107413
1549,-2.33206106870229,1.9083969465648856,1.8931297709923665,0.1679389312977099,12.34935659890158,16.919552327952914,1.083459588602063,-2.5877862595419847,-1.942748091603053,5.82824427480916,6.629770992366412,1.221374045801527,5.9282040474540105,7.355063837002657,0.9989338185958939,6132.62436931703,270.7762300619391,190.71677475214733,33.72869335976488,5.472362127804925,10.296888733428336,4.033620655607169,577.0273216401531,36.939541207777324
1550,0.8525763358778626,23.77099236641221,23.557251908396942,6.473282442748092,55.31226327137112,63.18106098129479,7.9715504541547695,0.5114503816793893,3.179389312977099,6.698473282442748,8.31679389312977,5.068702290076335,7.969110101454366,8.403459479749035,0.9946482618483211,12049.635977690124,2617.523722618048,792.823776377736,178.79409631812345,71.2505830667874,47.25295084427751,28.387266302518196,2145.577747994483,271.34410970611657
1551,4.716603053435114,32.30534351145038,36.44274809160305,7.648854961832061,147.8603947540936,175.36278639611618,4.563937671173008,4.549618320610687,6.740458015267175,25.335877862595417,27.225190839694655,3.4312977099236637,18.97869589740873,21.241432767082472,0.9908144700194469,84872.38990329327,2215.3172702914962,61.352717713346166,9.467138183363495,11.746908129570123,6.355203238310798,1.1121265500768387,5985.570615542995,155.642895713148
1552,4.201335877862595,32.30534351145038,36.44274809160305,7.648854961832061,655.7832257735563,761.5933564386545,4.965567820931181,3.6412213740458013,6.740458015267175,55.48473282442748,60.038167938931295,4.862595419847328,25.68055792423147,27.599815013242814,0.9986113664254613,329443.54080812866,1908.6870161524544,395.8972250156486,70.6743106747824,29.42968825446163,16.669182887488788,8.434013819783441,25971.075174329388,169.15523959365228
1553,1.5844465648854962,16.27480916030534,17.16030534351145,3.5877862595419847,209.30020445159082,222.28547446790688,0.7040780603548744,1.3358778625954197,1.8473282442748091,20.694656488549615,21.00763358778626,0.9427480916030534,22.635571563231462,23.796750196432853,0.995279958057125,96760.99075903697,242.36739505684906,82.38548548109648,8.58382995385514,4.619401564416829,3.22945262347568,1.4624894754822229,7583.634380280869,23.962410892916107
1554,1.21087786259542,30.15267175572519,33.6793893129771,2.122137404580153,433.3744334446565,549.6069722044169,0.20285003059262283,1.083969465648855,1.3244274809160306,37.206106870229014,43.87022900763358,0.41984732824427484,22.468282230048047,25.135216753856124,0.9989550142737675,225495.62297651847,49.2940491613984,49.53068710194069,2.396846635527672,0.4359093605069268,0.4036204416103546,0.23532209961301098,18737.674805275525,6.920187246275469
1555,1.7581106870229009,30.15267175572519,33.6793893129771,2.778625954198473,486.53603169067947,597.9432850558679,0.2689107478439485,1.6870229007633588,2.099236641221374,35.835877862595424,42.49236641221374,0.7557251908396949,23.695898543280432,26.10481959827297,0.9976375956830482,247919.09516256396,23.81900553275277,105.37625152003656,3.0190093917560112,0.7333402295700129,0.6552143131980332,0.28150067975303644,20371.26412990695,9.167002699920364
1556,1.2738549618320612,20.977099236641223,21.72519083969466,2.778625954198473,276.6639926195297,305.9130286332381,1.0429161689295496,1.5267175572519083,1.950381679389313,27.3206106870229,31.04961832061069,1.3015267175572518,21.34163283212016,21.80673810316609,0.9838404150613209,151161.18296502216,373.81686027257456,156.74983034466814,1.400283016079724,0.09061883691688946,0.10854814366828794,0.061466965179710356,10436.349179340754,35.59444476817591
